Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Emit_Timestamp
2023-09-20 11:31:57,22.162.19.24,135.254.55.163,46828,41618,TCP,804,Data,DNS,"Vero a dolorum impedit debitis odio neque modi.
Nemo maxime aut harum quia repudiandae.",,20.99,,Malware,Known Pattern A,Logged,Low,Prisha Chaudhary,Opera/8.50.(X11; Linux i686; mt-MT) Presto/2.9.165 Version/10.00,Segment C,"Sultan Pur Majra, Sikkim",49.90.50.158,,,Server,2026-03-26 15:11:50
2021-12-20 14:43:45,105.207.235.232,177.93.128.168,47400,10157,TCP,480,Data,DNS,Vitae illum sint quos eius dolor quis. Inventore voluptates sapiente placeat ab porro id. Possimus est accusamus temporibus.,,70.36,Alert Triggered,Malware,Known Pattern A,Ignored,High,Aniruddh Jain,Opera/8.97.(Windows NT 5.01; ia-FR) Presto/2.9.190 Version/11.00,Segment B,"Sikar, Kerala",,,Alert Data,Firewall,2026-03-26 15:11:50
2020-12-22 20:41:16,95.245.236.248,107.253.122.47,33754,28783,UDP,329,Control,DNS,"Dignissimos explicabo corrupti quam possimus. Nisi quisquam iure nobis.
Itaque asperiores animi voluptatibus accusantium labore. Tenetur consequatur cum illum libero iusto.",,33.67,,DDoS,Known Pattern A,Ignored,Low,Charvi Gandhi,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.25.7 (KHTML, like Gecko) Version/5.0.2 Safari/533.25.7",Segment B,"Siliguri, Maharashtra",70.91.228.145,Log Data,Alert Data,Server,2026-03-26 15:11:51
2020-10-31 05:07:11,42.169.0.160,159.89.168.132,48606,61303,ICMP,1317,Data,DNS,"Nemo debitis eveniet enim animi vitae illum commodi. Beatae eligendi nemo eveniet.
Officiis fuga iste. Reiciendis ab iure qui ratione sint. Nemo quidem inventore et.",IoC Detected,20.2,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Farhan Tiwari,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/49.0.891.0 Safari/532.0",Segment B,"Pimpri-Chinchwad, Chhattisgarh",,Log Data,,Server,2026-03-26 15:11:51
2020-09-01 15:51:14,140.14.21.13,189.103.23.231,30361,63671,ICMP,648,Data,HTTP,Harum numquam corrupti iste. Perferendis deserunt sed harum. Quaerat cupiditate laboriosam saepe.,,16.71,Alert Triggered,DDoS,Known Pattern A,Ignored,Medium,Riaan Kulkarni,"Mozilla/5.0 (Linux; Android 5.0.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/44.0.841.0 Safari/531.1",Segment B,"Sirsa, Karnataka",106.99.194.213,Log Data,,Firewall,2026-03-26 15:11:51
2021-02-15 02:36:15,135.207.210.176,71.45.249.99,26366,1394,TCP,496,Control,FTP,"Illo officiis amet unde eaque delectus deserunt.
Quisquam illum voluptates consequatur sapiente aliquid aspernatur. Nesciunt eos voluptatum numquam amet ipsum assumenda voluptatem.",,82.94,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Nayantara Kata,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/5.1),Segment A,"Aurangabad, Punjab",24.238.224.130,Log Data,Alert Data,Firewall,2026-03-26 15:11:51
2020-05-09 04:15:51,84.190.3.17,49.249.214.149,48262,50800,TCP,676,Control,HTTP,Quibusdam eligendi nostrum tempore dolore hic. Incidunt neque culpa quia vel molestias reiciendis exercitationem. Amet sunt tenetur ratione repudiandae.,IoC Detected,8.43,,Malware,Known Pattern A,Logged,Low,Inaaya  Sethi,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0),Segment C,"Raiganj, Rajasthan",35.30.77.2,,Alert Data,Firewall,2026-03-26 15:11:51
2020-05-03 11:03:35,206.117.41.247,69.43.47.113,51267,51033,UDP,469,Data,HTTP,Vel sint deserunt temporibus quae sed. Fugiat fugiat eum dicta aliquid cumque id sit.,IoC Detected,52.09,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Sara Kari,Opera/9.72.(Windows NT 6.1; dz-BT) Presto/2.9.176 Version/12.00,Segment C,"Raipur, Assam",,,Alert Data,Server,2026-03-26 15:11:52
2021-05-04 04:44:07,150.125.220.178,78.57.202.162,43044,44301,UDP,1118,Data,FTP,Officiis aut similique voluptatibus harum.,IoC Detected,47.47,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Kabir Bawa,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/53.0.829.0 Safari/535.2",Segment C,"Phusro, Kerala",156.174.100.67,Log Data,,Server,2026-03-26 15:11:52
2023-09-22 18:26:54,136.142.13.50,102.167.1.154,14996,40306,ICMP,289,Data,FTP,"Molestiae facere iusto temporibus quidem dignissimos. Libero porro autem inventore.
Fugiat iste quasi accusamus rem. Modi officiis temporibus ullam dignissimos. Quidem et aut ipsam accusamus.",IoC Detected,46.59,,Intrusion,Known Pattern A,Blocked,Low,Nirvaan Tak,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.27.2 (KHTML, like Gecko) Version/5.0.4 Safari/535.27.2",Segment A,"Hajipur, Tamil Nadu",,Log Data,Alert Data,Firewall,2026-03-26 15:11:52
2021-10-25 05:13:24,98.33.33.44,164.250.203.168,27613,29415,ICMP,1143,Control,DNS,"Quidem temporibus reprehenderit deleniti quidem dolor illo. Deserunt quo assumenda. Saepe optio officiis quae labore. Vel corrupti iure.
Iusto atque suscipit temporibus.",IoC Detected,81.07,,Malware,Known Pattern A,Logged,Low,Ishita Tata,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),Segment B,"Nanded, Telangana",173.250.79.206,,,Firewall,2026-03-26 15:11:52
2021-10-01 01:22:55,180.137.110.56,189.7.89.183,57671,14713,ICMP,201,Control,DNS,Pariatur deserunt dolores excepturi eum itaque. Suscipit nobis soluta inventore minima.,,44.87,,DDoS,Known Pattern A,Blocked,Low,Anahita Gour,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/41.0.826.0 Mobile/49C020 Safari/532.2",Segment C,"Haldia, Kerala",134.134.98.28,,Alert Data,Firewall,2026-03-26 15:11:52
2022-08-23 19:38:21,163.85.139.20,162.174.150.81,61875,12467,UDP,1088,Data,FTP,Necessitatibus qui modi doloremque possimus cumque veritatis. Placeat alias illo est.,IoC Detected,83.06,,Malware,Known Pattern B,Blocked,Low,Armaan Bhatt,Opera/9.76.(Windows 98; quz-PE) Presto/2.9.190 Version/12.00,Segment A,"Kurnool, Arunachal Pradesh",,,Alert Data,Firewall,2026-03-26 15:11:53
2022-08-12 13:56:35,171.156.63.104,196.246.79.94,4960,34865,TCP,551,Control,HTTP,Impedit nihil officiis sapiente architecto voluptates. Dignissimos tenetur in ea ab eum ratione. Corrupti occaecati animi nobis iure itaque cumque.,,53.32,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Fateh Sheth,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/34.0.870.0 Safari/531.2",Segment A,"Bhalswa Jahangir Pur, Sikkim",35.165.79.200,Log Data,Alert Data,Firewall,2026-03-26 15:11:53
2020-12-18 02:08:03,160.167.55.95,70.120.136.150,8071,36940,ICMP,490,Control,HTTP,Enim ducimus expedita quia eum eius. Fuga itaque ullam accusamus officiis.,IoC Detected,34.4,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Ryan Sawhney,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/14.1j0721.0 Mobile/77L420 Safari/535.2",Segment B,"Ambala, Himachal Pradesh",77.176.251.124,,Alert Data,Firewall,2026-03-26 15:11:53
2022-08-08 23:16:41,76.42.160.183,167.228.140.26,18338,13359,ICMP,850,Control,FTP,"Dolorem illo dolorum pariatur cupiditate ut eum magni. Amet vitae illum.
Reiciendis reprehenderit sint perspiciatis. Perspiciatis doloremque commodi dolores itaque magni. Magni non nobis incidunt.",IoC Detected,44.21,,Malware,Known Pattern B,Blocked,High,Samiha Dasgupta,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/14.2r0914.0 Mobile/44M039 Safari/534.2",Segment A,"Jabalpur, Odisha",,,,Firewall,2026-03-26 15:11:53
2023-05-16 07:07:39,46.103.66.40,32.244.26.16,4124,41748,ICMP,566,Control,HTTP,"Dignissimos dolor possimus quam voluptatem eius. Harum at illo accusamus.
Atque necessitatibus facilis facilis deleniti iure. Officia unde nobis vel.",,61.47,,DDoS,Known Pattern A,Logged,Low,Prisha Chacko,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/3.1),Segment B,"Singrauli, Rajasthan",73.36.153.52,Log Data,,Server,2026-03-26 15:11:53
2021-09-14 09:23:07,10.235.78.178,192.62.36.188,11945,27634,TCP,239,Data,FTP,"Nesciunt nobis tenetur. Quam aliquam mollitia culpa hic consequuntur.
Reiciendis nam quidem. Distinctio non eum alias.
Quibusdam excepturi reiciendis reprehenderit officia reiciendis eius.",,95.98,Alert Triggered,Malware,Known Pattern B,Logged,Low,Damini Borra,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/11.8t0712.0 Mobile/86C364 Safari/536.1",Segment B,"Coimbatore, Odisha",167.7.151.50,Log Data,Alert Data,Firewall,2026-03-26 15:11:54
2022-01-04 12:43:52,185.195.185.16,214.172.121.254,52494,55925,ICMP,94,Control,FTP,Quas consequuntur ullam natus sit nihil. Sequi autem reiciendis recusandae. Impedit magnam impedit odio porro.,IoC Detected,33.36,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Yashvi Ramaswamy,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bs-BA) AppleWebKit/531.36.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6531.36.2",Segment C,"Pallavaram, West Bengal",,Log Data,Alert Data,Server,2026-03-26 15:11:54
2020-03-23 21:42:16,51.255.94.74,221.175.151.42,43906,46001,ICMP,1379,Data,HTTP,Soluta expedita architecto commodi. Corporis iusto tempore tenetur earum mollitia consequuntur at. Ea alias quas soluta eligendi molestias.,IoC Detected,28.6,,Intrusion,Known Pattern A,Blocked,Low,Nayantara Borah,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/531.14.3 (KHTML, like Gecko) Version/4.0.4 Safari/531.14.3",Segment A,"Ozhukarai, Manipur",30.87.187.98,,,Firewall,2026-03-26 15:11:54
2021-07-03 09:15:54,86.25.255.26,208.168.243.199,24339,36575,TCP,430,Data,FTP,Nostrum incidunt impedit. Temporibus illum quo porro. Error delectus sit.,IoC Detected,75.41,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Vardaniya Kant,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.1),Segment B,"Pali, Sikkim",,,Alert Data,Firewall,2026-03-26 15:11:54
2020-05-06 21:11:37,177.114.135.183,114.242.60.47,31365,60841,TCP,936,Control,DNS,"Voluptate iure eius assumenda dolorum quidem omnis dignissimos.
Minima nostrum quaerat reiciendis.",IoC Detected,93.85,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Saira Atwal,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/24.0.835.0 Mobile/39G308 Safari/533.1",Segment C,"Aurangabad, Andhra Pradesh",,,Alert Data,Firewall,2026-03-26 15:11:54
2022-12-08 00:48:17,29.242.182.107,167.2.99.200,48663,47515,TCP,194,Data,HTTP,Error consequatur molestias quam. Dolores voluptatibus ipsum rerum dignissimos. Saepe quod rerum error nihil consequatur quidem sed. Dolorum incidunt rem voluptas.,,74.71,,Intrusion,Known Pattern B,Blocked,Low,Shanaya Acharya,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; mai-IN) AppleWebKit/532.9.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.9.2",Segment C,"Nadiad, Nagaland",178.185.210.169,Log Data,,Firewall,2026-03-26 15:11:55
2022-07-12 23:41:35,63.10.8.175,50.27.254.71,23390,3087,UDP,727,Data,HTTP,Repellendus vitae quo vel quae. Adipisci provident excepturi voluptas eius voluptas vitae dolorum. Nemo in voluptates ab nulla quae provident.,,49.71,,DDoS,Known Pattern A,Blocked,Low,Aarna Anne,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; ce-RU) AppleWebKit/534.45.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.45.5",Segment C,"Raurkela Industrial Township, Maharashtra",,,Alert Data,Server,2026-03-26 15:11:55
2023-10-11 02:42:38,109.202.200.248,34.41.151.160,42323,30691,ICMP,537,Data,HTTP,"Sapiente perferendis eaque sapiente vero.
Veniam adipisci excepturi velit. Mollitia quas nesciunt blanditiis. Maxime modi tempore.
Deserunt error assumenda rem officiis.",,51.88,,Malware,Known Pattern B,Ignored,Medium,Jiya Kant,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_3 rv:4.0; iu-CA) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/5.1 Safari/535.2.5",Segment A,"Faridabad, Assam",,,Alert Data,Firewall,2026-03-26 15:11:55
2023-05-29 12:23:08,115.248.220.186,192.17.117.89,43496,3382,UDP,1090,Control,HTTP,Eveniet omnis ut nobis molestias. Minus iusto quia inventore veritatis doloremque numquam. Accusantium consectetur beatae natus placeat placeat.,,26.56,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Hiran Joshi,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),Segment B,"Junagadh, Chhattisgarh",201.62.219.45,,Alert Data,Server,2026-03-26 15:11:55
2020-12-02 01:35:09,44.52.184.211,55.161.47.82,31304,16099,ICMP,776,Control,HTTP,Quod eaque ducimus dolor. Minus eaque libero id accusantium commodi. Eos facilis cum est dolores.,,61.33,,Intrusion,Known Pattern A,Ignored,Low,Purab Bhalla,Opera/9.52.(Windows 95; brx-IN) Presto/2.9.170 Version/10.00,Segment C,"Tadipatri, Rajasthan",116.31.199.128,Log Data,Alert Data,Firewall,2026-03-26 15:11:55
2020-12-27 07:57:13,88.19.250.65,190.179.50.11,58453,38481,ICMP,543,Control,HTTP,Odit assumenda pariatur sit beatae. Alias unde at eaque.,IoC Detected,6.38,,DDoS,Known Pattern A,Logged,Medium,Neysa Wadhwa,Opera/8.91.(X11; Linux i686; mai-IN) Presto/2.9.190 Version/12.00,Segment B,"Erode, Manipur",,Log Data,,Firewall,2026-03-26 15:11:56
2023-06-26 17:28:57,32.79.122.91,130.85.238.74,8075,3654,ICMP,238,Control,DNS,"Ut dolore alias impedit quis impedit veritatis. Repudiandae quidem nemo natus quae ratione sunt.
Itaque amet cumque corporis. Molestias modi nihil inventore placeat sed fuga.",IoC Detected,14.63,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Anay D’Alia,Opera/9.91.(X11; Linux i686; zu-ZA) Presto/2.9.182 Version/10.00,Segment C,"Ghaziabad, Karnataka",,Log Data,Alert Data,Firewall,2026-03-26 15:11:56
2021-09-16 14:46:08,217.11.16.30,9.57.204.193,19730,49395,ICMP,880,Control,DNS,Eos officia cum aut voluptas minima quae. Sequi corporis explicabo modi. Nemo eligendi suscipit quas quod perspiciatis beatae.,,94.84,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Divit Hari,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/42.0.841.0 Safari/533.2",Segment A,"Khammam, Madhya Pradesh",,,Alert Data,Server,2026-03-26 15:11:56
2021-05-27 15:59:36,159.126.206.178,79.106.109.22,31666,24826,TCP,1386,Control,HTTP,Nulla a sapiente facilis totam veritatis quis. Ratione quod placeat quis omnis ad consectetur. Fugiat saepe error maiores impedit perspiciatis illo.,,81.09,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Charvi Thaker,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),Segment A,"Jamshedpur, Tamil Nadu",1.84.132.154,,Alert Data,Firewall,2026-03-26 15:11:56
2023-09-26 08:40:38,109.138.39.198,62.167.148.0,25022,32710,UDP,1283,Control,DNS,A ipsa repudiandae tempora doloremque. In deserunt laudantium tenetur vero. Accusamus laboriosam tenetur debitis natus exercitationem.,IoC Detected,42.38,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Samaira Rama,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/14.5p3783.0 Mobile/09X051 Safari/536.2",Segment B,"Dehri, Madhya Pradesh",39.198.192.240,,Alert Data,Server,2026-03-26 15:11:56
2020-10-30 03:48:28,183.26.58.91,219.24.45.233,57198,9333,UDP,435,Data,DNS,"Provident iure earum sit. Temporibus quidem sapiente aliquam reiciendis.
Quo vel ex nisi sunt velit esse. Modi ea sapiente ducimus.
Commodi commodi deserunt ipsum vitae.",,14.38,,Malware,Known Pattern A,Ignored,Medium,Anahita Sharma,Opera/9.62.(Windows NT 5.1; xh-ZA) Presto/2.9.162 Version/12.00,Segment A,"Pondicherry, Karnataka",,Log Data,,Firewall,2026-03-26 15:11:57
2020-10-18 14:09:21,59.130.224.255,74.58.58.46,52040,21434,TCP,646,Data,DNS,"Odit labore incidunt dolores similique. Vero modi eaque dicta repellendus pariatur. Rerum iure dolor voluptas tempore.
Corrupti sit consequatur. Suscipit rerum facere. Est corporis dicta sit.",,77.67,,Intrusion,Known Pattern B,Ignored,Low,Jhanvi Wable,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/17.4p9123.0 Mobile/12W876 Safari/533.1",Segment C,"Ballia, Haryana",69.20.130.97,,,Server,2026-03-26 15:11:57
2021-11-18 11:50:39,62.167.18.67,155.233.184.149,2902,9287,UDP,598,Data,FTP,Quos nostrum aperiam expedita vel nobis odit. Et dolorem libero accusantium voluptatem. Quasi esse tempore voluptates.,IoC Detected,26.64,,Malware,Known Pattern A,Logged,Low,Tanya Kurian,Opera/9.74.(Windows 95; ur-IN) Presto/2.9.165 Version/10.00,Segment A,"Deoghar, Goa",,Log Data,Alert Data,Server,2026-03-26 15:11:57
2020-11-23 12:03:11,116.46.117.17,34.193.176.216,40421,64823,ICMP,348,Control,HTTP,Omnis illo aperiam illo officia nobis fuga. Quaerat animi aperiam exercitationem perspiciatis. Neque accusantium necessitatibus cum ipsum.,,9.96,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Arnav Mahajan,Mozilla/5.0 (Android 1.6; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,Segment A,"Bhind, Uttarakhand",71.170.197.195,Log Data,,Firewall,2026-03-26 15:11:57
2021-04-03 18:30:28,33.31.71.112,70.26.218.221,54959,2459,ICMP,1090,Control,DNS,Inventore voluptatum eaque distinctio. Provident animi modi laudantium. Ab placeat quod id eligendi eius velit praesentium.,IoC Detected,37.25,Alert Triggered,Malware,Known Pattern A,Ignored,Low,Arnav Lanka,Mozilla/5.0 (Android 3.2; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,Segment A,"Patiala, Haryana",74.211.2.73,Log Data,Alert Data,Firewall,2026-03-26 15:11:57
2023-09-21 19:41:43,129.84.213.104,211.93.101.68,36991,41364,UDP,941,Control,DNS,"Quibusdam iste error animi eaque enim accusantium.
Maxime blanditiis et vel veritatis. Repellat nesciunt ipsa.
Tempora iste saepe soluta unde ducimus.",IoC Detected,8.2,,Intrusion,Known Pattern B,Ignored,Medium,Miraya Chakrabarti,"Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/54.0.834.0 Safari/536.1",Segment B,"Unnao, Goa",42.172.164.239,,,Server,2026-03-26 15:11:58
2020-03-25 08:16:07,76.210.112.50,176.20.204.85,33982,53562,TCP,74,Control,DNS,"Ullam pariatur asperiores quasi necessitatibus. Rem maxime dignissimos modi dolore praesentium saepe.
Veniam a totam molestias. Doloremque eligendi velit iusto eos corrupti.",,21.67,,Malware,Known Pattern A,Blocked,Low,Tushar Ahuja,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.16.2 (KHTML, like Gecko) Version/5.0.5 Safari/534.16.2",Segment C,"Raipur, Bihar",,,,Server,2026-03-26 15:11:58
2021-04-05 13:40:26,108.154.93.160,185.250.238.190,6396,47391,UDP,104,Control,FTP,Laudantium sint placeat cumque nam dolorem sapiente. Quas rerum maxime quasi nisi laborum enim minima. Consectetur iure quasi eveniet impedit dolorum.,IoC Detected,39.42,,DDoS,Known Pattern B,Logged,Low,Shayak Mannan,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/533.21.7 (KHTML, like Gecko) Version/5.0.2 Safari/533.21.7",Segment A,"Bathinda, Uttarakhand",85.32.170.25,,,Server,2026-03-26 15:11:58
2023-06-02 01:15:04,221.190.204.131,197.242.199.178,32353,59168,UDP,111,Data,HTTP,Impedit consequuntur quo odio omnis fuga. Nisi explicabo voluptate eligendi.,IoC Detected,37.44,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Taimur Dutt,Mozilla/5.0 (Windows NT 5.2; kok-IN; rv:1.9.2.20) Gecko/7852-09-27 12:18:35 Firefox/3.8,Segment B,"Tadipatri, Tripura",42.131.11.200,,,Server,2026-03-26 15:11:58
2023-02-18 03:50:58,85.28.86.177,189.134.202.5,55139,20118,TCP,1346,Control,DNS,Occaecati quaerat pariatur odit voluptas maiores beatae corrupti. Rerum quibusdam facere omnis pariatur velit.,IoC Detected,38.33,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Madhav Golla,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.38.4 (KHTML, like Gecko) Version/4.0.3 Safari/534.38.4",Segment C,"Anand, Karnataka",46.143.123.73,Log Data,,Server,2026-03-26 15:11:58
2022-03-17 21:07:08,119.55.96.28,70.208.233.163,9274,56640,ICMP,101,Data,HTTP,"Velit ea architecto necessitatibus.
Quam sint sapiente delectus. Impedit laboriosam tempora facere velit.",IoC Detected,33.94,,DDoS,Known Pattern A,Logged,Medium,Kabir Malhotra,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/5.0),Segment C,"Amravati, Uttar Pradesh",15.148.224.54,Log Data,,Server,2026-03-26 15:11:59
2020-10-09 05:26:08,83.105.49.217,140.126.16.134,45063,29109,TCP,1405,Control,HTTP,"Rem earum error. Quae accusantium veniam est omnis veritatis.
Facilis accusamus nostrum dolor voluptatibus aut natus. Architecto vel asperiores error qui debitis reprehenderit consectetur.",IoC Detected,38.56,,Intrusion,Known Pattern A,Ignored,High,Aniruddh Roy,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/36.0.859.0 Mobile/03R701 Safari/532.1",Segment C,"Dharmavaram, Uttarakhand",140.18.138.200,Log Data,,Firewall,2026-03-26 15:11:59
2023-08-21 10:39:48,59.180.133.194,187.221.53.174,35163,15107,TCP,1480,Data,HTTP,Facere laudantium id porro voluptatem rem labore. Amet dolorum mollitia optio. Deserunt ipsam earum nam corrupti corporis. Debitis nesciunt debitis velit officia eligendi.,IoC Detected,1.57,,Malware,Known Pattern A,Ignored,Medium,Jiya Behl,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/4.0),Segment A,"Navi Mumbai, Tripura",191.201.89.168,Log Data,,Server,2026-03-26 15:11:59
2023-10-05 23:57:11,102.114.48.33,29.131.21.72,17502,26859,ICMP,1329,Control,HTTP,"Soluta veritatis ratione placeat. Provident aliquid laudantium pariatur voluptatibus voluptas. Amet enim blanditiis omnis.
Explicabo natus placeat nostrum. Dolore saepe laudantium quia.",,98.52,,Malware,Known Pattern B,Logged,Low,Farhan Barad,Mozilla/5.0 (Windows 98; tn-ZA; rv:1.9.0.20) Gecko/7592-11-29 04:52:15 Firefox/3.6.20,Segment B,"Khora , Himachal Pradesh",,Log Data,Alert Data,Firewall,2026-03-26 15:11:59
